NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
19356;5816;93438;CC;4/07/19;10
19357;5817;96187;CE;19/06/19;8
19358;5818;96037;TI;5/07/19;4
19359;5819;99409;CC;18/06/19;9
19360;5820;95102;CC;5/07/19;7
19361;5821;98824;CE;15/06/19;9
19362;5822;102933;CC;7/07/19;10
19363;5823;101105;CC;30/06/19;7
19364;5824;97731;CC;13/07/19;8
19365;5825;100459;CC;25/06/19;10
19366;5826;99493;CE;9/07/19;2
19367;5827;95246;CE;1/06/19;10
19368;5828;101097;CE;22/06/19;3
19369;5829;100729;CE;23/07/19;5
19370;5830;97123;CC;13/07/19;8
19371;5831;98821;CC;2/06/19;4
19372;5832;97305;CE;6/07/19;6
19373;5833;100834;CE;24/07/19;10
19374;5834;101538;CE;29/06/19;4
19375;5835;102605;CC;28/06/19;6
19376;5836;98913;CC;12/06/19;9
19377;5837;97652;CC;14/06/19;4
19378;5838;98185;CC;19/07/19;1
19379;5839;102820;CC;30/07/19;1
19380;5840;100694;CE;23/07/19;10
19381;5841;94589;CE;8/06/19;6
19382;5842;94222;CE;8/06/19;10
19383;5843;101640;CE;26/06/19;1
19384;5844;102568;CE;20/06/19;3
19385;5845;97085;CE;18/06/19;7
19386;5846;100650;CE;17/07/19;1
19387;5847;102064;CC;26/07/19;10
19388;5848;98174;CE;26/06/19;7
19389;5849;98790;CE;10/07/19;4
19390;5850;101178;CE;4/07/19;4
19391;5851;95914;CE;2/07/19;1
19392;5852;99207;CC;31/07/19;4
19393;5853;99816;CE;27/06/19;2
19394;5854;95769;CE;1/06/19;8
19395;5855;96271;CE;25/06/19;10
19396;5856;94231;CE;1/07/19;10
19397;5857;101044;CC;7/07/19;8
19398;5858;98389;CC;24/07/19;8
19399;5859;102707;CC;11/06/19;3
19400;5860;100982;CE;28/06/19;6
19401;5861;96866;CE;9/07/19;4
19402;5862;96679;CE;9/07/19;2
19403;5863;94768;CC;24/06/19;4
19404;5864;101117;CE;18/06/19;3
19405;5865;98473;CC;9/06/19;7
19406;5866;96546;CC;6/06/19;10
19407;5867;93801;CE;5/06/19;8
19408;5868;94150;CC;5/06/19;2
19409;5869;94035;CE;17/07/19;4
19410;5870;100778;CC;21/06/19;9
19411;5871;102715;CC;5/06/19;4
19412;5872;102069;CE;20/06/19;9
19413;5873;103020;CC;5/07/19;6
19414;5874;96872;TI;10/07/19;6
19415;5875;97922;CE;11/06/19;3
19416;5876;102625;CC;8/06/19;8
19417;5877;99220;CC;30/07/19;6
19418;5878;102080;CE;25/06/19;5
19419;5879;97174;CE;8/07/19;10
19420;5880;95735;CE;14/06/19;5
19421;5881;98120;CE;7/06/19;3
19422;5882;93732;CE;10/07/19;6
19423;5883;98890;CC;17/06/19;6
19424;5884;98745;CE;26/07/19;3
19425;5885;95657;CC;7/07/19;4
19426;5886;94183;CC;7/06/19;4
19427;5887;98332;CC;30/07/19;5
19428;5888;99764;CE;29/06/19;3
19429;5889;98524;CC;8/07/19;8
19430;5890;99226;CE;1/06/19;8
19431;5891;94213;CE;17/06/19;2
19432;5892;100722;CC;6/07/19;3
19433;5893;100313;CC;11/06/19;1
19434;5894;98533;CC;24/07/19;9
19435;5895;99707;CE;9/06/19;5
19436;5896;93437;CE;4/06/19;6
19437;5897;102511;CE;26/07/19;5
19438;5898;101694;CC;18/06/19;8
19439;5899;97608;CC;6/06/19;3
19440;5900;99615;CE;8/07/19;8
19441;5901;100521;CC;29/07/19;10
19442;5902;100981;CC;23/07/19;7
19443;5903;95733;CC;29/06/19;5
19444;5904;101786;CE;11/06/19;7
19445;5905;93681;CE;7/07/19;4
19446;5906;100507;CC;17/07/19;5
19447;5907;102761;CC;16/06/19;6
19448;5908;101854;CE;11/06/19;6
19449;5909;100807;CC;29/06/19;1
19450;5910;93479;CE;3/06/19;1
19451;5911;101248;CC;8/06/19;5
19452;5912;100370;CC;12/07/19;7
19453;5913;100751;CE;13/06/19;9
19454;5914;100609;CE;7/07/19;10
19455;5915;100594;CE;30/07/19;9
19456;5916;99455;CE;30/07/19;3
19457;5917;98099;CC;20/07/19;3
19458;5918;100649;CC;25/06/19;6
19459;5919;96624;CE;28/06/19;7
19460;5920;103201;CC;13/07/19;10
19461;5921;98670;CC;29/06/19;1
19462;5922;96379;CE;15/06/19;2
19463;5923;97113;CE;21/06/19;5
19464;5924;96957;CE;27/06/19;10
19465;5925;97286;CE;3/07/19;5
19466;5926;98188;CC;12/07/19;2
19467;5927;96763;CE;24/06/19;1
19468;5928;102387;CC;15/06/19;9
19469;5929;100282;CE;11/07/19;7
19470;5930;94719;CE;26/07/19;7
19471;5931;95704;CE;20/06/19;5
19472;5932;97598;CC;29/06/19;3
19473;5933;101670;CC;21/07/19;6
19474;5934;93692;CE;9/07/19;2
19475;5935;96178;CC;2/07/19;9
19476;5936;99427;CC;16/06/19;7
19477;5937;93443;CC;26/06/19;3
19478;5938;100965;CC;18/07/19;3
19479;5939;95516;CE;25/07/19;3
19480;5940;102044;CE;23/07/19;3
19481;5941;98424;CE;15/06/19;5
19482;5942;96980;CC;11/06/19;2
19483;5943;96170;CE;23/06/19;2
19484;5944;99579;CC;27/06/19;8
19485;5945;100011;CC;14/07/19;9
19486;5946;103049;CC;9/07/19;8
19487;5947;93626;CC;24/06/19;6
19488;5948;94595;CE;3/06/19;3
19489;5949;100377;CE;10/07/19;1
19490;5950;100388;CC;29/06/19;7
19491;5951;101906;CE;27/07/19;1
19492;5952;98799;CC;29/06/19;3
19493;5953;97321;CE;21/06/19;6
19494;5954;97616;CE;8/06/19;4
19495;5955;96100;CC;25/07/19;2
19496;5956;100263;CC;5/07/19;3
19497;5957;94389;CE;23/07/19;2
19498;5958;99766;CE;9/06/19;9
19499;5959;96735;CE;1/06/19;7
19500;5960;103146;CE;15/07/19;3
19501;5961;99548;CC;14/07/19;2
19502;5962;102458;CC;18/07/19;1
19503;5963;99883;CC;27/07/19;5
19504;5964;97312;CC;10/06/19;6
19505;5965;93730;CE;29/06/19;3
19506;5966;96152;CE;24/06/19;9
19507;5967;96374;CC;30/07/19;9
19508;5968;95277;CC;8/07/19;3
19509;5969;96772;CE;29/07/19;5
19510;5970;95337;CE;23/06/19;5
19511;5971;93748;CE;19/07/19;4
19512;5972;94039;CE;2/07/19;1
19513;5973;93955;CE;17/06/19;7
19514;5974;101253;CC;25/07/19;10
19515;5975;98222;CC;3/07/19;1
19516;5976;96376;CC;26/07/19;5
19517;5977;103420;CE;4/06/19;7
19518;5978;97143;CE;1/07/19;9
19519;5979;95928;CC;19/06/19;10
19520;5980;99921;CC;30/07/19;10
19521;5981;96190;CC;27/07/19;8
19522;5982;94163;CE;26/06/19;2
19523;5983;103322;CC;19/07/19;7
19524;5984;93838;CE;8/06/19;5
19525;5985;100081;CC;4/07/19;8
19526;5986;100349;TI;20/06/19;9
19527;5987;101588;CC;1/07/19;3
19528;5988;102139;CC;6/06/19;3
19529;5989;99677;CE;24/06/19;8
19530;5990;98065;CC;14/06/19;7
19531;5991;96076;CE;26/06/19;2
19532;5992;102297;CC;14/07/19;5
19533;5993;95884;CE;21/06/19;6
19534;5994;93851;CC;10/07/19;6
19535;5995;101434;CC;23/07/19;1
19536;5996;98810;CC;14/07/19;10
19537;5997;102073;CE;10/06/19;2
19538;5998;101720;CE;2/06/19;5
19539;5999;98021;CE;20/06/19;9
19540;6000;96513;CE;26/06/19;5
19541;6001;100493;CE;30/06/19;1
19542;6002;99627;CE;26/07/19;9
19543;6003;98629;CC;14/07/19;6
19544;6004;97070;CE;3/07/19;6
19545;6005;96280;CC;1/06/19;7
19546;6006;95556;CE;12/06/19;6
19547;6007;98649;CE;2/07/19;10
19548;6008;96893;CE;21/06/19;8
19549;6009;102793;CC;18/06/19;2
19550;6010;95977;CC;21/06/19;2
19551;6011;99906;CE;27/06/19;8
19552;6012;97686;CE;2/07/19;2
19553;6013;95258;CC;18/06/19;3
19554;6014;99971;CC;22/07/19;6
19555;6015;95106;CE;6/06/19;8
19556;6016;98019;CE;10/07/19;1
19557;6017;101719;CC;4/06/19;6
19558;6018;98609;CC;15/07/19;7
19559;6019;101761;CC;27/06/19;6
19560;6020;99271;CE;23/07/19;2
19561;6021;98889;CC;24/07/19;10
19562;6022;98815;CC;5/06/19;8
19563;6023;97875;CE;20/07/19;3
19564;6024;102488;CC;24/07/19;8
19565;6025;98714;CC;16/07/19;6
19566;6026;97112;CE;20/07/19;10
19567;6027;101702;CC;12/06/19;7
19568;6028;95731;TI;7/07/19;3
19569;6029;96159;CC;14/06/19;7
19570;6030;94209;CC;3/07/19;4
19571;6031;102555;CE;9/06/19;8
19572;6032;99310;CE;24/06/19;5
19573;6033;95243;CC;27/07/19;7
19574;6034;103257;TI;27/06/19;4
19575;6035;94125;CC;13/07/19;5
19576;6036;94409;CC;5/06/19;9
19577;6037;101451;CC;19/06/19;2
19578;6038;98071;CE;6/07/19;8
19579;6039;102205;TI;9/06/19;2
19580;6040;93772;CE;18/06/19;2
19581;6041;99193;CC;2/07/19;4
19582;6042;96726;CC;21/06/19;5
19583;6043;99212;CC;30/06/19;6
19584;6044;99495;CE;19/07/19;6
19585;6045;98212;CC;27/07/19;8
19586;6046;97282;CC;4/06/19;1
19587;6047;100344;CE;7/07/19;4
19588;6048;98270;CE;13/07/19;6
19589;6049;101600;CE;23/06/19;6
19590;6050;97597;CE;13/07/19;3
19591;6051;102045;CE;16/06/19;8
19592;6052;97881;CC;22/07/19;10
19593;6053;95628;CC;7/07/19;6
19594;6054;97805;CC;15/07/19;5
19595;6055;93976;CC;2/07/19;9
19596;6056;93473;CE;29/06/19;9
19597;6057;95655;CC;5/06/19;2
19598;6058;96762;CE;1/06/19;1
19599;6059;101502;CE;29/06/19;9
19600;6060;100989;CE;3/07/19;2
19601;6061;97538;CE;7/07/19;5
19602;6062;98545;CC;11/06/19;10
19603;6063;103247;CE;14/07/19;4
19604;6064;99926;CE;1/07/19;4
19605;6065;97080;CC;17/06/19;2
19606;6066;93671;CC;20/07/19;1
19607;6067;96022;CC;21/06/19;2
19608;6068;99362;CC;10/06/19;3
19609;6069;102610;CE;6/07/19;4
19610;6070;100503;CE;2/07/19;2
19611;6071;100680;CE;19/07/19;8
19612;6072;99187;CC;11/07/19;6
19613;6073;95271;CE;6/07/19;3
19614;6074;94160;CC;19/06/19;1
19615;6075;97912;CE;26/06/19;1
19616;6076;101207;CC;6/07/19;3
19617;6077;96344;CE;9/07/19;1
19618;6078;97889;CC;19/06/19;3
19619;6079;95667;CE;18/07/19;5
19620;6080;100246;CC;3/07/19;7
19621;6081;99588;CC;30/06/19;7
19622;6082;101181;CC;14/06/19;4
19623;6083;95138;CC;8/06/19;7
19624;6084;99982;CE;15/06/19;2
19625;6085;98954;CE;26/06/19;2
19626;6086;94613;CE;22/07/19;4
19627;6087;93691;CE;22/07/19;9
19628;6088;99331;CE;6/06/19;7
19629;6089;93858;CE;25/07/19;6
19630;6090;101521;CE;3/07/19;2
19631;6091;95137;CE;19/07/19;6
19632;6092;98622;CE;9/07/19;8
19633;6093;102018;CC;31/07/19;4
19634;6094;95207;CC;22/07/19;5
19635;6095;94745;CE;2/07/19;4
19636;6096;102269;CE;23/06/19;3
19637;6097;93722;CC;2/06/19;4
19638;6098;102672;CE;19/06/19;5
19639;6099;94679;CC;13/06/19;7
19640;6100;99224;CE;11/07/19;3
19641;6101;101473;CC;20/06/19;4
19642;6102;102323;CE;31/07/19;10
19643;6103;102207;CC;25/07/19;5
19644;6104;103328;CC;6/07/19;5
19645;6105;101577;CC;1/07/19;2
19646;6106;102823;CC;19/06/19;9
19647;6107;99010;CC;8/06/19;2
19648;6108;102867;CE;12/07/19;5
19649;6109;95465;CE;8/06/19;8
19650;6110;102165;CE;13/06/19;10
19651;6111;103037;CE;10/06/19;2
19652;6112;102895;CC;4/07/19;9
19653;6113;93644;TI;5/06/19;10
19654;6114;95130;CE;12/06/19;2
19655;6115;93839;CE;14/07/19;9
19656;6116;99278;CC;24/06/19;7
19657;6117;99878;CE;14/07/19;8
19658;6118;94102;CE;20/06/19;10
19659;6119;99430;CE;26/06/19;10
19660;6120;95104;CC;2/06/19;10
19661;6121;99417;CE;22/07/19;3
19662;6122;103199;CE;25/06/19;9
19663;6123;94683;CE;26/07/19;10
19664;6124;99219;CC;13/07/19;7
19665;6125;94154;CE;15/07/19;9
19666;6126;98127;CE;11/07/19;8
19667;6127;98509;CE;2/06/19;2
19668;6128;96663;CC;4/06/19;9
19669;6129;97544;CE;8/06/19;3
19670;6130;100620;CC;26/06/19;6
19671;6131;102825;CE;20/07/19;1
19672;6132;96562;CC;9/06/19;8
19673;6133;98680;CC;8/07/19;7
19674;6134;100402;CE;3/06/19;6
19675;6135;94531;CE;8/07/19;2
19676;6136;101807;CC;13/07/19;7
19677;6137;93961;CE;16/06/19;10
19678;6138;98942;CE;25/07/19;6
19679;6139;95548;CE;13/07/19;8
19680;6140;103103;CE;11/07/19;9
19681;6141;99835;CC;26/06/19;3
19682;6142;94466;CE;30/06/19;9
19683;6143;97397;CE;23/06/19;7
19684;6144;95079;CC;18/06/19;4
19685;6145;103396;CC;1/06/19;2
19686;6146;96947;CC;19/07/19;8
19687;6147;100228;CE;17/07/19;6
19688;6148;100359;CC;8/06/19;8
19689;6149;97051;CC;19/07/19;4
19690;6150;102719;CC;23/06/19;1
19691;6151;98550;CE;18/07/19;9
19692;6152;94384;CC;29/07/19;9
19693;6153;94452;CE;28/07/19;1
19694;6154;95868;CC;17/06/19;3
19695;6155;98088;CC;25/06/19;1
19696;6156;102615;CE;29/07/19;2
19697;6157;94957;CE;16/07/19;8
19698;6158;102325;CE;14/07/19;7
19699;6159;93563;CC;20/06/19;3
19700;6160;97744;CE;30/06/19;1
19701;5761;94941;CC;7/06/20;4
19702;5762;101644;CE;22/07/20;6
19703;5763;100718;CE;13/06/20;9
19704;5764;101598;CC;7/07/20;1
19705;5765;95299;CC;1/07/20;1
19706;5766;97700;CE;27/06/20;4
19707;5767;94540;CC;2/06/20;10
19708;5768;96888;CC;19/06/20;6
19709;5769;99494;CE;25/06/20;8
19710;5770;98949;CC;20/07/20;1
19711;5771;98592;CC;24/06/20;5
19712;5772;95382;CE;14/07/20;1
19713;5773;98403;CC;26/07/20;2
19714;5774;95607;CC;21/07/20;7
19715;5775;96484;CE;6/06/20;5
19716;5776;95652;CE;17/06/20;7
19717;5777;98819;CE;8/06/20;5
19718;5778;96361;CC;14/07/20;9
19719;5779;96174;CC;18/06/20;9
19720;5780;100899;CC;26/06/20;7
19721;5781;100214;CE;27/06/20;10
19722;5782;99199;CE;8/06/20;9
19723;5783;99335;CE;10/06/20;2
19724;5784;93746;CE;9/06/20;5
19725;5785;96274;CE;28/06/20;2
19726;5786;103343;CC;22/06/20;9
19727;5787;101152;CC;10/07/20;7
19728;5788;94735;CE;30/06/20;6
19729;5789;99426;CC;5/07/20;6
19730;5790;95485;CC;23/07/20;2
19731;5791;101445;CE;8/07/20;2
19732;5792;93603;CC;9/06/20;8
19733;5793;103289;CC;8/07/20;5
19734;5794;97506;CE;4/06/20;10
19735;5795;99001;CC;12/07/20;5
19736;5796;94363;CE;2/07/20;6
19737;5797;98182;CC;14/07/20;6
19738;5798;95223;CC;16/07/20;3
19739;5799;94642;CE;17/06/20;7
19740;5800;101412;CE;21/07/20;3
19741;5801;97281;CE;6/06/20;7
19742;5802;94841;CC;7/07/20;7
19743;5803;99338;CE;7/07/20;4
19744;5804;98328;CE;12/06/20;6
19745;5805;98716;CE;16/07/20;6
19746;5806;94442;CC;27/07/20;6
19747;5807;98416;CC;30/06/20;9
19748;5808;94723;CE;14/07/20;8
19749;5809;101885;CE;11/07/20;7
19750;5810;94241;CC;16/06/20;2
19751;5811;97975;CE;27/06/20;10
19752;5812;97890;CC;2/07/20;6
19753;5813;100854;CE;11/07/20;6
19754;5814;97726;CC;21/06/20;10
19755;5815;94130;CC;7/07/20;5
19756;5816;93438;CC;17/07/20;5
19757;5817;96187;CE;2/07/20;5
19758;5818;96037;TI;23/07/20;8
19759;5819;99409;CC;12/06/20;6
19760;5820;95102;CC;2/07/20;9
19761;5821;98824;CE;7/06/20;2
19762;5822;102933;CC;24/06/20;1
19763;5823;101105;CC;26/07/20;5
19764;5824;97731;CC;16/06/20;5
19765;5825;100459;CC;27/07/20;8
19766;5826;99493;CE;18/06/20;6
19767;5827;95246;CE;29/06/20;3
19768;5828;101097;CE;24/07/20;3
19769;5829;100729;CE;6/07/20;4
19770;5830;97123;CC;4/06/20;4
19771;5831;98821;CC;18/07/20;10
19772;5832;97305;CE;20/07/20;6
19773;5833;100834;CE;12/06/20;9
19774;5834;101538;CE;15/07/20;3
19775;5835;102605;CC;26/06/20;8
19776;5836;98913;CC;26/07/20;10
19777;5837;97652;CC;30/06/20;10
19778;5838;98185;CC;3/07/20;6
19779;5839;102820;CC;23/07/20;6
19780;5840;100694;CE;18/07/20;7
19781;5841;94589;CE;5/06/20;9
19782;5842;94222;CE;21/06/20;5
19783;5843;101640;CE;18/06/20;9
19784;5844;102568;CE;13/07/20;4
19785;5845;97085;CE;26/06/20;9
19786;5846;100650;CE;18/06/20;7
19787;5847;102064;CC;6/07/20;6
19788;5848;98174;CE;11/06/20;5
19789;5849;98790;CE;31/07/20;5
19790;5850;101178;CE;25/06/20;6
19791;5851;95914;CE;26/06/20;6
19792;5852;99207;CC;8/06/20;9
19793;5853;99816;CE;11/06/20;9
19794;5854;95769;CE;24/06/20;2
19795;5855;96271;CE;6/07/20;7
19796;5856;94231;CE;14/07/20;5
19797;5857;101044;CC;12/07/20;5
19798;5858;98389;CC;31/07/20;4
19799;5859;102707;CC;10/07/20;2
19800;5860;100982;CE;14/07/20;1
19801;5861;96866;CE;27/07/20;2
19802;5862;96679;CE;25/07/20;8
19803;5863;94768;CC;10/06/20;2
19804;5864;101117;CE;15/07/20;7
19805;5865;98473;CC;19/06/20;7
19806;5866;96546;CC;25/06/20;1
19807;5867;93801;CE;14/07/20;3
19808;5868;94150;CC;23/06/20;4
19809;5869;94035;CE;6/06/20;4
19810;5870;100778;CC;22/06/20;6
19811;5871;102715;CC;21/06/20;3
19812;5872;102069;CE;31/07/20;10
19813;5873;103020;CC;16/07/20;1
19814;5874;96872;TI;22/07/20;1
19815;5875;97922;CE;23/07/20;2
19816;5876;102625;CC;30/06/20;4
19817;5877;99220;CC;26/07/20;10
19818;5878;102080;CE;24/06/20;1
19819;5879;97174;CE;24/07/20;2
19820;5880;95735;CE;4/07/20;8
19821;5881;98120;CE;9/07/20;1
19822;5882;93732;CE;19/06/20;2
19823;5883;98890;CC;20/07/20;1
19824;5884;98745;CE;23/06/20;8
19825;5885;95657;CC;11/07/20;4
19826;5886;94183;CC;2/06/20;4
19827;5887;98332;CC;10/07/20;1
19828;5888;99764;CE;24/06/20;1
19829;5889;98524;CC;12/06/20;3
19830;5890;99226;CE;23/07/20;3
19831;5891;94213;CE;14/07/20;4
19832;5892;100722;CC;29/06/20;2
19833;5893;100313;CC;26/06/20;7
19834;5894;98533;CC;9/06/20;7
19835;5895;99707;CE;7/07/20;9
19836;5896;93437;CE;13/07/20;1
19837;5897;102511;CE;27/06/20;8
19838;5898;101694;CC;5/07/20;2
19839;5899;97608;CC;14/06/20;1
19840;5900;99615;CE;9/07/20;7
19841;5901;100521;CC;26/06/20;9
19842;5902;100981;CC;1/07/20;5
19843;5903;95733;CC;23/07/20;8
19844;5904;101786;CE;24/06/20;3
19845;5905;93681;CE;6/07/20;10
19846;5906;100507;CC;12/07/20;9
19847;5907;102761;CC;19/07/20;9
19848;5908;101854;CE;8/07/20;2
19849;5909;100807;CC;18/06/20;4
19850;5910;93479;CE;8/07/20;10
19851;5911;101248;CC;29/06/20;7
19852;5912;100370;CC;4/07/20;6
19853;5913;100751;CE;20/06/20;9
19854;5914;100609;CE;10/07/20;4
19855;5915;100594;CE;13/07/20;10
19856;5916;99455;CE;15/06/20;1
19857;5917;98099;CC;7/06/20;4
19858;5918;100649;CC;10/07/20;10
19859;5919;96624;CE;6/06/20;4
19860;5920;103201;CC;1/07/20;1
19861;5921;98670;CC;5/07/20;3
19862;5922;96379;CE;28/07/20;3
19863;5923;97113;CE;6/07/20;3
19864;5924;96957;CE;25/07/20;6
19865;5925;97286;CE;12/07/20;4
19866;5926;98188;CC;28/07/20;5
19867;5927;96763;CE;14/07/20;8
19868;5928;102387;CC;14/06/20;1
19869;5929;100282;CE;11/07/20;1
19870;5930;94719;CE;28/07/20;4
19871;5931;95704;CE;11/06/20;8
19872;5932;97598;CC;3/07/20;8
19873;5933;101670;CC;13/07/20;3
19874;5934;93692;CE;13/07/20;8
19875;5935;96178;CC;6/07/20;5
19876;5936;99427;CC;27/06/20;8
19877;5937;93443;CC;22/07/20;3
19878;5938;100965;CC;24/07/20;1
19879;5939;95516;CE;4/06/20;9
19880;5940;102044;CE;2/06/20;7
19881;5941;98424;CE;6/07/20;10
19882;5942;96980;CC;25/07/20;8
19883;5943;96170;CE;13/06/20;1
19884;5944;99579;CC;18/06/20;9
19885;5945;100011;CC;13/06/20;4
19886;5946;103049;CC;8/06/20;10
19887;5947;93626;CC;30/06/20;5
19888;5948;94595;CE;28/07/20;6
19889;5949;100377;CE;12/07/20;2
19890;5950;100388;CC;20/06/20;5
19891;5951;101906;CE;10/06/20;5
19892;5952;98799;CC;18/07/20;8
19893;5953;97321;CE;21/07/20;7
19894;5954;97616;CE;30/06/20;8
19895;5955;96100;CC;18/06/20;2
19896;5956;100263;CC;28/07/20;5
19897;5957;94389;CE;29/07/20;4
19898;5958;99766;CE;19/07/20;7
19899;5959;96735;CE;29/07/20;5
19900;5960;103146;CE;2/07/20;3
19901;5961;99548;CC;30/06/20;6
19902;5962;102458;CC;22/07/20;9
19903;5963;99883;CC;3/06/20;3
19904;5964;97312;CC;2/06/20;9
19905;5965;93730;CE;2/07/20;2
19906;5966;96152;CE;21/07/20;7
19907;5967;96374;CC;27/06/20;5
19908;5968;95277;CC;22/07/20;9
19909;5969;96772;CE;9/07/20;6
19910;5970;95337;CE;15/07/20;9
19911;5971;93748;CE;20/06/20;7
19912;5972;94039;CE;8/06/20;4
19913;5973;93955;CE;31/07/20;10
19914;5974;101253;CC;27/07/20;2
19915;5975;98222;CC;7/06/20;7
19916;5976;96376;CC;12/07/20;9
19917;5977;103420;CE;24/07/20;8
19918;5978;97143;CE;8/06/20;9
19919;5979;95928;CC;14/07/20;6
19920;5980;99921;CC;29/06/20;10
19921;5981;96190;CC;17/07/20;1
19922;5982;94163;CE;15/07/20;5
19923;5983;103322;CC;10/06/20;5
19924;5984;93838;CE;25/07/20;6
19925;5985;100081;CC;9/07/20;9
19926;5986;100349;TI;8/06/20;4
19927;5987;101588;CC;27/07/20;4
19928;5988;102139;CC;7/06/20;8
19929;5989;99677;CE;19/07/20;2
19930;5990;98065;CC;19/06/20;6
19931;5991;96076;CE;21/06/20;7
19932;5992;102297;CC;16/07/20;5
19933;5993;95884;CE;21/07/20;7
19934;5994;93851;CC;18/06/20;2
19935;5995;101434;CC;5/06/20;10
19936;5996;98810;CC;30/06/20;5
19937;5997;102073;CE;13/07/20;1
19938;5998;101720;CE;25/06/20;9
19939;5999;98021;CE;2/07/20;7
19940;6000;96513;CE;8/06/20;9
19941;6001;100493;CE;3/07/20;10
19942;6002;99627;CE;12/07/20;3
19943;6003;98629;CC;14/06/20;5
19944;6004;97070;CE;29/07/20;1
19945;6005;96280;CC;28/06/20;6
19946;6006;95556;CE;30/07/20;9
19947;6007;98649;CE;6/06/20;6
19948;6008;96893;CE;10/06/20;1
19949;6009;102793;CC;3/07/20;1
19950;6010;95977;CC;22/07/20;2
19951;6011;99906;CE;21/07/20;10
19952;6012;97686;CE;15/06/20;8
19953;6013;95258;CC;21/06/20;4
19954;6014;99971;CC;4/07/20;8
19955;6015;95106;CE;25/06/20;9
19956;6016;98019;CE;27/07/20;7
19957;6017;101719;CC;1/07/20;7
19958;6018;98609;CC;29/06/20;4
19959;6019;101761;CC;21/07/20;8
19960;6020;99271;CE;12/07/20;4
19961;6021;98889;CC;31/07/20;10
19962;6022;98815;CC;18/07/20;6
19963;6023;97875;CE;4/07/20;8
19964;6024;102488;CC;3/06/20;1
19965;6025;98714;CC;27/06/20;9
19966;6026;97112;CE;18/07/20;3
19967;6027;101702;CC;25/06/20;7
19968;6028;95731;TI;6/06/20;10
19969;6029;96159;CC;21/07/20;6
19970;6030;94209;CC;6/06/20;6
19971;6031;102555;CE;1/06/20;8
19972;6032;99310;CE;5/06/20;9
19973;6033;95243;CC;5/07/20;8
19974;6034;103257;TI;8/06/20;7
19975;6035;94125;CC;5/07/20;3
19976;6036;94409;CC;1/07/20;8
19977;6037;101451;CC;12/06/20;1
19978;6038;98071;CE;26/06/20;1
19979;6039;102205;TI;15/07/20;2
19980;6040;93772;CE;15/06/20;7
19981;6041;99193;CC;3/07/20;9
19982;6042;96726;CC;29/06/20;3
19983;6043;99212;CC;21/07/20;3
19984;6044;99495;CE;21/07/20;4
19985;6045;98212;CC;18/07/20;4
19986;6046;97282;CC;9/07/20;4
19987;6047;100344;CE;7/06/20;10
19988;6048;98270;CE;10/06/20;6
19989;6049;101600;CE;21/07/20;8
19990;6050;97597;CE;18/07/20;1
19991;6051;102045;CE;23/07/20;3
19992;6052;97881;CC;13/07/20;8
19993;6053;95628;CC;21/07/20;3
19994;6054;97805;CC;4/06/20;6
19995;6055;93976;CC;12/07/20;1
19996;6056;93473;CE;24/06/20;6
19997;6057;95655;CC;5/06/20;3
19998;6058;96762;CE;17/06/20;9
19999;6059;101502;CE;12/06/20;10
20000;6060;100989;CE;6/07/20;6
20001;6061;97538;CE;1/06/20;9
20002;6062;98545;CC;16/07/20;8
20003;6063;103247;CE;16/07/20;2
20004;6064;99926;CE;7/07/20;7
20005;6065;97080;CC;30/06/20;10
20006;6066;93671;CC;21/07/20;7
20007;6067;96022;CC;13/06/20;7
20008;6068;99362;CC;18/07/20;4
20009;6069;102610;CE;20/06/20;1
20010;6070;100503;CE;3/07/20;8
20011;6071;100680;CE;1/07/20;6
20012;6072;99187;CC;26/07/20;10
20013;6073;95271;CE;4/07/20;7
20014;6074;94160;CC;7/06/20;1
20015;6075;97912;CE;31/07/20;10
20016;6076;101207;CC;7/06/20;1
20017;6077;96344;CE;23/07/20;10
20018;6078;97889;CC;12/06/20;4
20019;6079;95667;CE;20/07/20;4
20020;6080;100246;CC;13/06/20;8
20021;6081;99588;CC;21/07/20;3
20022;6082;101181;CC;24/07/20;10
20023;6083;95138;CC;28/06/20;3
20024;6084;99982;CE;3/07/20;7
20025;6085;98954;CE;28/07/20;10
20026;6086;94613;CE;10/07/20;4
20027;6087;93691;CE;11/07/20;7
20028;6088;99331;CE;29/06/20;8
20029;6089;93858;CE;18/06/20;7
20030;6090;101521;CE;22/06/20;9
20031;6091;95137;CE;16/06/20;7
20032;6092;98622;CE;22/07/20;10
20033;6093;102018;CC;12/06/20;7
20034;6094;95207;CC;7/06/20;1
20035;6095;94745;CE;23/06/20;5
20036;6096;102269;CE;9/07/20;1
20037;6097;93722;CC;5/06/20;7
20038;6098;102672;CE;26/06/20;8
20039;6099;94679;CC;19/06/20;7
20040;6100;99224;CE;18/06/20;7
20041;6101;101473;CC;19/07/20;3
20042;6102;102323;CE;25/07/20;4
20043;6103;102207;CC;25/06/20;3
20044;6104;103328;CC;30/07/20;7
20045;6105;101577;CC;10/06/20;9
20046;6106;102823;CC;25/07/20;2
20047;6107;99010;CC;14/07/20;4
20048;6108;102867;CE;2/06/20;1
20049;6109;95465;CE;21/07/20;9
20050;6110;102165;CE;11/06/20;6
20051;6111;103037;CE;24/06/20;6
20052;6112;102895;CC;3/06/20;5
