ID,IDOPERADOR,PRECIO,FECHAINICIODES,FECHAFNDES
10174,7458,29648,30/04/2020,27/06/2020
10175,6263,26123,,
10176,5911,98660,,
10177,6579,152422,,
10178,5225,150557,,
10179,7075,144708,,
10180,7357,27649,,
10181,6988,166567,,
10182,5682,85994,,
10183,5196,56305,,
10184,7178,171065,,
10185,5081,109651,,
10186,6215,47069,,
10187,7170,91808,,
10188,7442,167177,,
10189,6368,190319,,
10190,6873,33908,,
10191,5714,119858,,
10192,5819,162596,,
10193,6563,62207,,
10194,5732,190880,,
10195,6621,135037,,
10196,5437,105149,,
10197,7105,111901,,
10198,6361,37535,,
10199,5444,182415,,
10200,5653,141058,11/04/2020,10/06/2020
10201,6047,139482,,
10202,6168,170157,,
10203,5876,119150,,
10204,5435,92037,,
10205,5965,178107,20/04/2020,03/07/2020
10206,6611,118573,,
10207,5939,178881,,
10208,7326,139332,,
10209,6066,25625,,
10210,7252,93683,,
10211,7284,123687,,
10212,6750,183428,,
10213,6862,187076,,
10214,5041,94130,,
10215,6685,148532,,
10216,7322,97022,,
10217,7168,90095,,
10218,5298,90832,,
10219,5402,158962,,
10220,7097,31065,,
10221,6480,138202,,
10222,7123,129073,,
10223,6686,190418,,
10224,5271,71083,,
10225,5511,162650,,
10226,5472,115235,,
10227,5169,197920,,
10228,6587,179581,,
10229,6839,163057,,
10230,5053,39131,,
10231,6347,180516,,
10232,6856,169163,,
10233,6186,87885,,
10234,5045,159651,06/04/2020,30/05/2020
10235,7284,105293,,
10236,7383,116827,,
10237,7235,69502,,
10238,6282,83358,,
10239,5234,191715,29/04/2020,25/06/2020
10240,5294,187511,,
10241,6049,182829,,
10242,7457,97384,,
10243,5161,153023,,
10244,7295,166926,,
10245,5719,124667,,
10246,6573,79626,,
10247,7074,104798,,
10248,7400,98824,,
10249,6658,123097,,
10250,6062,146090,19/04/2020,16/06/2020
10251,6089,194125,,
10252,5932,197293,,
10253,5633,30158,,
10254,5659,122063,,
10255,6292,135714,,
10256,5670,163891,,
10257,6629,57371,06/04/2020,07/06/2020
10258,7364,140749,,
10259,6004,121571,,
10260,7182,158656,,
